Oceans,Regions,Measurement
Atlantic Ocean,Mediterranean Sea,0.098344
Pacific Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.344876
Atlantic Ocean,,34.013605
Atlantic Ocean,Gulf of Mexico,1410.437236
Atlantic Ocean,Gulf of Mexico,0.0018
Atlantic Ocean,,0.01296
Pacific Ocean,,1.305863
Atlantic Ocean,,0.02376
Atlantic Ocean,Mediterranean Sea,0.659117
Atlantic Ocean,Mediterranean Sea,0.0063
Pacific Ocean,Gulf of Alaska,0.002
Atlantic Ocean,Caribbean Sea,0.00166
Atlantic Ocean,Caribbean Sea,0.003928
Atlantic Ocean,,0.082072
Atlantic Ocean,,0.004
Atlantic Ocean,Mediterranean Sea,0.972465
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.034556
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.013
Atlantic Ocean,,0.007512
Arctic Ocean,Baffin Bay,0.019968
Pacific Ocean,,1.100274
Atlantic Ocean,,0.018
Atlantic Ocean,Mediterranean Sea,1.990702
Atlantic Ocean,Caribbean Sea,0.01296
Atlantic Ocean,,1.142851
Atlantic Ocean,,0.032396
Atlantic Ocean,,2694.333333
Pacific Ocean,,0.00216
Atlantic Ocean,,0.051
Atlantic Ocean,Gulf of Mexico,3526.093089
Pacific Ocean,,0.00648
Pacific Ocean,,0.061
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.110781
Pacific Ocean,,0.0108
Pacific Ocean,,51.0782
Atlantic Ocean,Caribbean Sea,0.001348
Atlantic Ocean,,1.018862
Atlantic Ocean,North Sea,0.071016
Atlantic Ocean,,40.160643
Pacific Ocean,,5.222847
Atlantic Ocean,,0.0096
Atlantic Ocean,Mediterranean Sea,6.627025
Atlantic Ocean,Caribbean Sea,0.013148
Atlantic Ocean,Caribbean Sea,0.0048
Atlantic Ocean,,0.070496
Atlantic Ocean,,0.016
Atlantic Ocean,Caribbean Sea,0.00648
Pacific Ocean,,0.002
Pacific Ocean,,0.6541
Atlantic Ocean,,0.007199
Atlantic Ocean,,473.05
Atlantic Ocean,,0.165478
Atlantic Ocean,Black Sea,1.051344
Pacific Ocean,,705.218618
Atlantic Ocean,Caribbean Sea,0.00648
Pacific Ocean,,0.020184
Atlantic Ocean,Caribbean Sea,0.00864
Pacific Ocean,,5.910272
Atlantic Ocean,,0.01
Atlantic Ocean,,0.014
Atlantic Ocean,,0.049676
Atlantic Ocean,,56.666667
Atlantic Ocean,Mediterranean Sea,5.717203
Atlantic Ocean,,0.006
Atlantic Ocean,,0.038876
Atlantic Ocean,,333.333333
Pacific Ocean,,0.004112
Atlantic Ocean,Mediterranean Sea,0.10993
Atlantic Ocean,,0.00216
Pacific Ocean,,2.611356
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,Mediterranean Sea,0.5886
Atlantic Ocean,,0.00216
Atlantic Ocean,Gulf of Mexico,2115.655853
Atlantic Ocean,Mediterranean Sea,0.164
Atlantic Ocean,Mediterranean Sea,0.030864
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.0024
Pacific Ocean,,0.266493
Atlantic Ocean,,0.07896
Atlantic Ocean,,0.035992
Pacific Ocean,,0.060476
Atlantic Ocean,Mediterranean Sea,0.274223
Atlantic Ocean,Caribbean Sea,0.028076
Atlantic Ocean,,0.034556
Atlantic Ocean,,0.00432
Atlantic Ocean,Mediterranean Sea,0.060246
Atlantic Ocean,,0.511379
Atlantic Ocean,,10
Atlantic Ocean,Mediterranean Sea,0.126495
Pacific Ocean,,0.438661
Atlantic Ocean,Gulf of Mexico,6.6
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.004
Atlantic Ocean,,0.051296
Atlantic Ocean,Mediterranean Sea,2.179487
Atlantic Ocean,,0.006404
Pacific Ocean,,0.00216
Pacific Ocean,,1.582836
Atlantic Ocean,,0.058316
Atlantic Ocean,,1126.56
Pacific Ocean,,7.162585
Atlantic Ocean,,103120
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.0162
Atlantic Ocean,Caribbean Sea,0.058316
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Mediterranean Sea,0.365369
Pacific Ocean,,2.8162
Atlantic Ocean,North Sea,0.020834
Pacific Ocean,,0.3
Atlantic Ocean,Mediterranean Sea,0.60918
Atlantic Ocean,,0.013
Pacific Ocean,,0.06
Atlantic Ocean,Caribbean Sea,3526.093089
Pacific Ocean,,8.075432
Atlantic Ocean,,0.025916
Atlantic Ocean,,0.071276
Pacific Ocean,,3.381
Pacific Ocean,,6.183973
Atlantic Ocean,,0.030236
Atlantic Ocean,North Sea,0.056008
Atlantic Ocean,Caribbean Sea,0.0054
Pacific Ocean,,0.0024
Atlantic Ocean,,0.114472
Atlantic Ocean,,0.004
Atlantic Ocean,,0.072056
Pacific Ocean,,0.382203
Atlantic Ocean,,0.187904
Atlantic Ocean,,0.0048
Atlantic Ocean,Mediterranean Sea,0.200586
Atlantic Ocean,,0.004
Atlantic Ocean,,0.0024
Atlantic Ocean,,0.284988
Atlantic Ocean,Mediterranean Sea,0.258954
Atlantic Ocean,,0.043782
Atlantic Ocean,Caribbean Sea,0.0048
Atlantic Ocean,Caribbean Sea,0.01512
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.001
Arctic Ocean,Norwegian Sea,0.003263
Pacific Ocean,,0.00864
Pacific Ocean,,1.234553
Atlantic Ocean,,0.001964
Atlantic Ocean,,0.00648
Atlantic Ocean,Mediterranean Sea,0.276
Atlantic Ocean,Mediterranean Sea,6.08365
Pacific Ocean,,0.057427
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Caribbean Sea,0.003084
Atlantic Ocean,,0.025
Atlantic Ocean,,0.00432
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.056776
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.5
Atlantic Ocean,Mediterranean Sea,0.230147
Pacific Ocean,,0.003
Pacific Ocean,,2820.874471
Atlantic Ocean,,0.007
Atlantic Ocean,,0.001964
Atlantic Ocean,,0.135492
Atlantic Ocean,,0.028076
Atlantic Ocean,Mediterranean Sea,0.066572
Atlantic Ocean,,0.00648
Pacific Ocean,,3.531028
Atlantic Ocean,,0.075592
Pacific Ocean,,5.572512
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.0072
Atlantic Ocean,,0.0072
Pacific Ocean,Gulf of Alaska,0.014
Pacific Ocean,,7.366
Atlantic Ocean,,0.00432
Atlantic Ocean,North Sea,0.043806
Pacific Ocean,,0.00216
Pacific Ocean,,0.003084
Pacific Ocean,,0.62
Atlantic Ocean,,0.0108
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.243518
Atlantic Ocean,Gulf of Mexico,0.00432
Atlantic Ocean,,0.007164
Atlantic Ocean,,0.005
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,,0.075592
Atlantic Ocean,Mediterranean Sea,0.216
Pacific Ocean,,0.002
Pacific Ocean,Channel Islands National Marine Sanctuary,0.002
Pacific Ocean,,0.326132
Atlantic Ocean,,0.065808
Atlantic Ocean,,0.270514
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.035147
Atlantic Ocean,,0.075968
Atlantic Ocean,,0.151428
Atlantic Ocean,Caribbean Sea,1.24
Atlantic Ocean,,411.47
Pacific Ocean,,0.036529
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.01512
Atlantic Ocean,,247.349823
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,0.078292
Atlantic Ocean,,0.04976
Atlantic Ocean,Mediterranean Sea,1.107242
Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,0.001964
Atlantic Ocean,,0.031
Pacific Ocean,,0.00216
Atlantic Ocean,Gulf of Mexico,6000
Atlantic Ocean,,0.023
Atlantic Ocean,Mediterranean Sea,0.863333
Atlantic Ocean,,0.001
Atlantic Ocean,Mediterranean Sea,4.082247
Pacific Ocean,,0.0054
Atlantic Ocean,Caribbean Sea,0.005
Atlantic Ocean,,0.001
Pacific Ocean,,0.00648
Atlantic Ocean,,0.060476
Atlantic Ocean,,0.0216
Atlantic Ocean,,768.6
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.006135
Pacific Ocean,,1.808096
Pacific Ocean,,0.008
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.035996
Pacific Ocean,,0.00216
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.017
Atlantic Ocean,,0.018
Atlantic Ocean,,0.00648
Atlantic Ocean,Mediterranean Sea,0.1
Pacific Ocean,,0.00864
Atlantic Ocean,Caribbean Sea,0.239
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.264748
Atlantic Ocean,Mediterranean Sea,2.415224
Pacific Ocean,,0.012
Pacific Ocean,,0.00432
Atlantic Ocean,Caribbean Sea,0.00648
Pacific Ocean,,0.843368
Atlantic Ocean,Mediterranean Sea,1.806665
Atlantic Ocean,,0.028076
Pacific Ocean,Gulf of California,705.218618
Atlantic Ocean,,0.079912
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.0072
Atlantic Ocean,Caribbean Sea,0.32
Pacific Ocean,,2115.655853
Atlantic Ocean,,0.023684
Atlantic Ocean,,0.176196
Atlantic Ocean,Mediterranean Sea,0.171119
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,2.611356
Atlantic Ocean,,0.006
Atlantic Ocean,Mediterranean Sea,1.374084
Pacific Ocean,,0.254948
Atlantic Ocean,Caribbean Sea,0.018
Atlantic Ocean,,0.03682
Atlantic Ocean,Gulf of Mexico,1410.437236
Pacific Ocean,,2.911
Atlantic Ocean,Caribbean Sea,0.019208
Atlantic Ocean,Caribbean Sea,0.013332
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.052788
Atlantic Ocean,,0.0036
Atlantic Ocean,Mediterranean Sea,0.014728
Atlantic Ocean,Caribbean Sea,0.008
Pacific Ocean,,2.236627
Atlantic Ocean,Gulf of Mexico,1000
Pacific Ocean,,0.0024
Atlantic Ocean,,0.01296
Pacific Ocean,,0.892728
Atlantic Ocean,,0.062636
Atlantic Ocean,,0.132975
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.008
Atlantic Ocean,,0.00432
Atlantic Ocean,Mediterranean Sea,0.137465
Pacific Ocean,Gulf of Alaska,0.012
Pacific Ocean,,1.820322
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,,0.0072
Atlantic Ocean,,0.038876
Atlantic Ocean,,55840
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.517937
Pacific Ocean,Gulf of California,705.218618
Pacific Ocean,,3526.093089
Atlantic Ocean,,0.015583
Atlantic Ocean,,0.185185
Atlantic Ocean,Mediterranean Sea,0.574977
Atlantic Ocean,Gulf of Mexico,4.9
Pacific Ocean,,1.549515
Atlantic Ocean,,0.067476
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.016824
Atlantic Ocean,North Sea,0.047649
Atlantic Ocean,Mediterranean Sea,0.742857
Atlantic Ocean,Caribbean Sea,0.007856
Atlantic Ocean,,1.74051
Atlantic Ocean,,0.063986
Atlantic Ocean,,1
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.334232
Atlantic Ocean,North Sea,0.116082
Pacific Ocean,,3.964444
Pacific Ocean,,4.383277
Pacific Ocean,,3.444226
Atlantic Ocean,,0.041036
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.008376
Pacific Ocean,Gulf of California,4231.311707
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Mediterranean Sea,0.798811
Atlantic Ocean,,2
Atlantic Ocean,,0.073436
Atlantic Ocean,Mediterranean Sea,0.974583
Atlantic Ocean,Mediterranean Sea,0.742726
Pacific Ocean,,1.674705
Atlantic Ocean,Gulf of Mexico,0.00432
Atlantic Ocean,,0.037436
Atlantic Ocean,,0.025916
Pacific Ocean,,0.378224
Atlantic Ocean,,816.83
Atlantic Ocean,,0.038876
Pacific Ocean,,0.52
Pacific Ocean,,0.00216
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00288
Arctic Ocean,Norwegian Sea,0.022234
Atlantic Ocean,,0.034864
Atlantic Ocean,,0.016
Atlantic Ocean,Gulf of Mexico,2820.874471
Atlantic Ocean,,0.092872
Pacific Ocean,,0.003008
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Coastal Waters of Florida,0.003
Pacific Ocean,,3.992
Pacific Ocean,,0.103
Pacific Ocean,,0.007
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.00388
Pacific Ocean,,1.36212
Pacific Ocean,,0.0108
Atlantic Ocean,Gulf of Mexico,1000
Atlantic Ocean,,0.602352
Atlantic Ocean,North Sea,0.007729
Atlantic Ocean,,0.02
Atlantic Ocean,,0.25054
Atlantic Ocean,,0.0072
Atlantic Ocean,Mediterranean Sea,0.158
Atlantic Ocean,,0.001964
Atlantic Ocean,,0.019
Atlantic Ocean,,0.025916
Pacific Ocean,,3.315935
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.003
Atlantic Ocean,,0.003092
Atlantic Ocean,,0.005
Atlantic Ocean,,0.014859
Pacific Ocean,,0.398492
Atlantic Ocean,Gulf of Mexico,0.00958
Atlantic Ocean,,0.0216
Pacific Ocean,,6.000392
Atlantic Ocean,,0.394657
Atlantic Ocean,Gulf of Mexico,2000
Atlantic Ocean,,0.12316
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.049368
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,0.002
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.007725
Pacific Ocean,,4231.311707
Atlantic Ocean,Caribbean Sea,0.053996
Pacific Ocean,,0.017
Atlantic Ocean,,0.0216
Atlantic Ocean,Mediterranean Sea,0.970529
Atlantic Ocean,,0.0054
Atlantic Ocean,Mediterranean Sea,0.815927
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.011824
Atlantic Ocean,,0.0096
Atlantic Ocean,Mediterranean Sea,1.341711
Atlantic Ocean,Caribbean Sea,0.0072
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.030236
Pacific Ocean,,0.00216
Atlantic Ocean,,0.017
Pacific Ocean,,0.001
Atlantic Ocean,Gulf of Mexico,1410.437236
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.043196
Atlantic Ocean,Mediterranean Sea,0.371333
Atlantic Ocean,,0.021416
Atlantic Ocean,Caribbean Sea,0.005184
Atlantic Ocean,,0.00432
Pacific Ocean,,4.703
Atlantic Ocean,North Sea,0.007937
Pacific Ocean,,0.00432
Atlantic Ocean,,0.064796
Pacific Ocean,,0.276349
Atlantic Ocean,,0.064796
Atlantic Ocean,Mediterranean Sea,0.267825
Atlantic Ocean,,29.585799
Atlantic Ocean,,0.037
Atlantic Ocean,,49360
Atlantic Ocean,Mediterranean Sea,0.195333
Atlantic Ocean,Mediterranean Sea,0.078947
Pacific Ocean,,4.08012
Pacific Ocean,,0.003324
Atlantic Ocean,,0.006
Pacific Ocean,,3.692509
Atlantic Ocean,,2714.2
Atlantic Ocean,Caribbean Sea,0.020736
Pacific Ocean,,5.982011
Atlantic Ocean,,0.02
Atlantic Ocean,,1059.79
Atlantic Ocean,North Sea,0.010299
Pacific Ocean,,0.00216
Pacific Ocean,,2820.874471
Pacific Ocean,,15.049329
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,,0.019
Atlantic Ocean,,0.029696
Atlantic Ocean,,0.00432
Atlantic Ocean,Mediterranean Sea,0.466447
Pacific Ocean,,1.611358
Atlantic Ocean,Mediterranean Sea,0.918063
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.099189
Atlantic Ocean,Caribbean Sea,0.01296
Atlantic Ocean,,0.005
Pacific Ocean,,2.471
Atlantic Ocean,Caribbean Sea,0.00508
Atlantic Ocean,Caribbean Sea,0.01296
Pacific Ocean,,3.184928
Pacific Ocean,,0.064316
Pacific Ocean,,0.00432
Atlantic Ocean,,0.034888
Atlantic Ocean,,0.047516
Atlantic Ocean,Mediterranean Sea,0.197876
Atlantic Ocean,North Sea,0.094325
Atlantic Ocean,,988
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.009
Atlantic Ocean,,0.0072
Atlantic Ocean,,0.848419
Pacific Ocean,,3.379847
Atlantic Ocean,,0.00432
Atlantic Ocean,Gulf of Mexico,2000
Atlantic Ocean,,0.26134
Pacific Ocean,,0.476
Pacific Ocean,,2115.655853
Atlantic Ocean,,0.0144
Atlantic Ocean,,0.038876
Atlantic Ocean,Gulf of St. Lawrence,0.002
Pacific Ocean,,0.918348
Atlantic Ocean,,0.00432
Atlantic Ocean,Mediterranean Sea,0.55322
Atlantic Ocean,North Sea,0.027538
Atlantic Ocean,,40.322581
Atlantic Ocean,Mediterranean Sea,1.859711
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.469528
Pacific Ocean,,0.6
Atlantic Ocean,Caribbean Sea,0.01512
Atlantic Ocean,Caribbean Sea,0.0048
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.045356
Pacific Ocean,,0.097
Pacific Ocean,,0.012792
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.0096
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.004919
Atlantic Ocean,,0.069188
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.103672
Pacific Ocean,,8.049147
Pacific Ocean,,0.003
Pacific Ocean,,9.238534
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.0024
Atlantic Ocean,Mediterranean Sea,2.964015
Atlantic Ocean,,0.021
Atlantic Ocean,,0.011
Atlantic Ocean,,0.010796
Atlantic Ocean,,0.017672
Atlantic Ocean,Caribbean Sea,0.016196
Atlantic Ocean,Gulf of Mexico,180
Atlantic Ocean,,0.028076
Atlantic Ocean,,0.0364
Pacific Ocean,,0.003456
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.0054
Pacific Ocean,,2.307641
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00216
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.036716
Arctic Ocean,Greenland Sea,0.026251
Atlantic Ocean,Caribbean Sea,0.004704
Atlantic Ocean,,0.021
Pacific Ocean,,0.041396
Pacific Ocean,,0.060476
Atlantic Ocean,,0.2743
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.084232
Atlantic Ocean,,0.061073
Pacific Ocean,,0.011
Atlantic Ocean,Gulf of Mexico,1410.437236
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.097192
Pacific Ocean,,0.115
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.514732
Pacific Ocean,,0.017284
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,0.3235
Atlantic Ocean,,0.017548
Pacific Ocean,,0.081536
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.00648
Pacific Ocean,,1.314
Atlantic Ocean,,0.00648
Atlantic Ocean,Mediterranean Sea,0.270538
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.069116
Pacific Ocean,,2115.655853
Atlantic Ocean,Mediterranean Sea,3.014027
Atlantic Ocean,Gulf of St. Lawrence,0.002
Atlantic Ocean,Gulf of Mexico,6346.96756
Atlantic Ocean,,0.012
Atlantic Ocean,Mediterranean Sea,0.065303
Pacific Ocean,,5.317466
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,0.088552
Atlantic Ocean,,0.079912
Pacific Ocean,,0.00216
Pacific Ocean,,0.013
Atlantic Ocean,,0.06126
Atlantic Ocean,,0.0108
Pacific Ocean,,0.424833
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.010796
Atlantic Ocean,Mediterranean Sea,2.054082
Atlantic Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.0054
Atlantic Ocean,,0.005
Pacific Ocean,,3.394001
Atlantic Ocean,Caribbean Sea,0.002
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.24298
Atlantic Ocean,,0.00948
Atlantic Ocean,Mediterranean Sea,0.649689
Pacific Ocean,,0.007359
Atlantic Ocean,,0.003
Atlantic Ocean,North Sea,0.056059
Atlantic Ocean,North Sea,0.029075
Atlantic Ocean,,0.062
Atlantic Ocean,Gulf of Mexico,0.031196
Pacific Ocean,,3.187498
Atlantic Ocean,,0.056156
Atlantic Ocean,,802.99
Atlantic Ocean,Mediterranean Sea,18.319333
Atlantic Ocean,,0.02638
Atlantic Ocean,Coastal Waters of Florida,0.001
Atlantic Ocean,,0.101512
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.0072
Atlantic Ocean,,0.226824
Atlantic Ocean,,0.009388
Atlantic Ocean,Mediterranean Sea,0.112094
Atlantic Ocean,,0.045004
Atlantic Ocean,,0.503652
Atlantic Ocean,,0.244066
Atlantic Ocean,Caribbean Sea,3.01
Pacific Ocean,,0.044413
Atlantic Ocean,Mediterranean Sea,0.635333
Atlantic Ocean,,0.824934
Atlantic Ocean,,0.00216
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,North Sea,0.005113
Pacific Ocean,,4.697453
Pacific Ocean,,3.907
Pacific Ocean,,0.953208
Pacific Ocean,,0.064
Atlantic Ocean,,0.025916
Pacific Ocean,,0.558433
Atlantic Ocean,Caribbean Sea,0.01512
Pacific Ocean,,5.728249
Atlantic Ocean,,0.11876
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.287517
Atlantic Ocean,,0.007
Atlantic Ocean,Mediterranean Sea,0.453333
Atlantic Ocean,Gulf of Mexico,110
Pacific Ocean,,705.218618
Atlantic Ocean,,0.243828
Atlantic Ocean,Mediterranean Sea,1.21601
Pacific Ocean,,0.00432
Pacific Ocean,,0.00432
Atlantic Ocean,Caribbean Sea,0.388768
Atlantic Ocean,,573.44
Atlantic Ocean,,0.086392
Atlantic Ocean,New York Bight,0.002
Atlantic Ocean,,0.00432
Pacific Ocean,,0.007
Atlantic Ocean,,0.0108
Atlantic Ocean,Mediterranean Sea,0.800166
Pacific Ocean,,0.951916
Atlantic Ocean,Mediterranean Sea,0.809039
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.005892
Atlantic Ocean,Caribbean Sea,0.017672
Pacific Ocean,,2.712124
Pacific Ocean,,0.646904
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.125268
Pacific Ocean,,32.765
Pacific Ocean,,705.218618
Pacific Ocean,,0.056532
Atlantic Ocean,,0.046796
Atlantic Ocean,,0.0036
Atlantic Ocean,,8000
Atlantic Ocean,,0.001964
Atlantic Ocean,Mediterranean Sea,0.555693
Pacific Ocean,,0.472955
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,0.013504
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.654493
Atlantic Ocean,,0.006
Atlantic Ocean,,0.025916
Pacific Ocean,Monterey Bay National Marine Sanctuary,0.002
Atlantic Ocean,Caribbean Sea,0.69
Atlantic Ocean,,0.173
Atlantic Ocean,Caribbean Sea,0.222222
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00292
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.029243
Atlantic Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Mediterranean Sea,0.831617
Atlantic Ocean,,0.145348
Atlantic Ocean,Mediterranean Sea,0.020408
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,0.007
Atlantic Ocean,,0.19442
Pacific Ocean,,0.041
Atlantic Ocean,,1237.93
Atlantic Ocean,Mediterranean Sea,0.390936
Atlantic Ocean,,0.009
Atlantic Ocean,,0.109792
Atlantic Ocean,,0.069116
Atlantic Ocean,Mediterranean Sea,5.009333
Atlantic Ocean,,0.146868
Atlantic Ocean,North Sea,0.008518
Atlantic Ocean,,45.558087
Pacific Ocean,,0.003
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.00648
Atlantic Ocean,English Channel,84
Atlantic Ocean,,0.027492
Atlantic Ocean,,0.001272
Atlantic Ocean,,0.044
Atlantic Ocean,,0.056156
Atlantic Ocean,,0.010284
Atlantic Ocean,,0.025916
Atlantic Ocean,Mediterranean Sea,0.702357
Pacific Ocean,,0.017936
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.1553
Atlantic Ocean,North Sea,0.026947
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.00432
Atlantic Ocean,Mediterranean Sea,1.952381
Atlantic Ocean,,0.013441
Pacific Ocean,Gulf of Alaska,0.006
Pacific Ocean,,0.00648
Atlantic Ocean,Gulf of Mexico,670
Arctic Ocean,Greenland Sea,0.005
Atlantic Ocean,,0.049368
Atlantic Ocean,Caribbean Sea,0.011364
Pacific Ocean,,1410.437236
Atlantic Ocean,,0.01728
Atlantic Ocean,North Sea,0.009711
Atlantic Ocean,Caribbean Sea,0.00648
Pacific Ocean,,0.892728
Arctic Ocean,Northwestern Passages,0.03
Pacific Ocean,,7.350979
Atlantic Ocean,,0.00648
Atlantic Ocean,Mediterranean Sea,2.94383
Pacific Ocean,,0.34034
Pacific Ocean,,0.326132
Atlantic Ocean,Gulf of Mexico,0.00216
Atlantic Ocean,,1.577503
Atlantic Ocean,Celtic Sea,35
Atlantic Ocean,Caribbean Sea,0.0108
Pacific Ocean,,0.86557
Pacific Ocean,,0.01728
Atlantic Ocean,,0.007004
Atlantic Ocean,,0.01728
Pacific Ocean,,0.576
Atlantic Ocean,Mediterranean Sea,2.082767
Atlantic Ocean,Mediterranean Sea,3.161333
Pacific Ocean,,4231.311707
Atlantic Ocean,,0.00216
Atlantic Ocean,Gulf of Mexico,5.4
Atlantic Ocean,,7.014418
Atlantic Ocean,Mediterranean Sea,0.783333
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,0.019
Pacific Ocean,,0.003084
Atlantic Ocean,Caribbean Sea,0.0036
Atlantic Ocean,Caribbean Sea,0.00864
Pacific Ocean,,3.951364
Arctic Ocean,Davis Strait,0.108545
Atlantic Ocean,,1691
Pacific Ocean,,0.371
Atlantic Ocean,Mediterranean Sea,0.081207
Pacific Ocean,,0.496439
Atlantic Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,1.34
Atlantic Ocean,,0.001
Atlantic Ocean,,0.003
Atlantic Ocean,,0.01
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.00166
Atlantic Ocean,Gulf of Mexico,705.218618
Atlantic Ocean,Gulf of Mexico,706.389134
Atlantic Ocean,,0.00648
Pacific Ocean,,5.938225
Atlantic Ocean,,0.05554
Atlantic Ocean,,0.003
Atlantic Ocean,Mediterranean Sea,0.188984
Atlantic Ocean,,0.118792
Atlantic Ocean,,0.343412
Atlantic Ocean,,0.004347
Atlantic Ocean,Mediterranean Sea,0.490476
Atlantic Ocean,,0.0036
Pacific Ocean,,0.897587
Pacific Ocean,,0.0024
Atlantic Ocean,Gulf of Mexico,2000
Atlantic Ocean,North Sea,0.005502
Atlantic Ocean,,0.034556
Atlantic Ocean,,0.037436
